,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DealerID,DealerName,Dealer Legal Name,Unit Volume,Dealer Group,Membership Type,Expiry Date,Status,Reason,Member Since,Autotrader ID,Aeroplan ID,Finance ID,Street,Town,Region,City Area,Postal Code,Province,Phone,Toll Free,Fax,Website,Website Email Contact,Billing Address,Billing Address 2,Billing City,Billing Postal Code,Billing Province,Billing Country,Billing Phone,Notes,
1049,MARIGOLD FORD LINCOLN SALES LIMITED,MARIGOLD FORD LINCOLN SALES LIMITED,300-499 units - C,,Dealer,2013-12-31,Active,Active,2013-05-21,,0,MARI02,1120 Dundas Street East,Whitby,Whitby ,Durham Region,L1N 5V3,Ontario,905-668-5893,,905-430-3543,www.marigold.net,tsouch@marigold.net,,,,,Ontario,,,"Updated JK 
July 2nd 2013",
1871,Marilyn Reisenecker,, N/A,,Other,2014-12-31,Inactive,Active,2013-10-24,,0,,3050 Durham Road #5,Ashburn,,,L0B 1A0,Ontario,,,,,gerd@zing-net.ca,,,,,Ontario,,,"Doreen requested to add Marilyn to the list to receive Hotline - Oct 24, 2013",
110,MARINO'S FINE CARS,MARINO'S FINE CARS,0-499 Units - A1,Marino's Auto Group ,Dealer,2013-12-31,Active,Active,2013-11-09,ON20080128114009625,4301,MARI01,3526 Lake Shore Boulevard West,Toronto,Toronto,Toronto,M8W 1N6,Ontario,416-252-5055,,416-252-7477,www.marinosautogroup.com,lorenzo@marinosautogroup.com,,,,,Ontario,,,"Updated JK 
July 2nd 2013",
1050,MARK MOTORS OF OTTAWA,MARK MOTORS OF OTTAWA (1987) LIMITED,500-999 units - D,MARK MOTORS GROUP,Dealer,2014-12-31,Active,,2013-09-08,,0,MARK12,295 West Hunt Club Rd,Ottawa,,,K1K OT8,Ontario,613-723-1221,,613-749-4653,www.markmotorsofottawa.com,mmark@markmotorsofottawa.com,,,,,Ontario,,,,
2175,MARK MOTORS PORSCHE,MARK MOTORS PORSCHE,0-499 Units - A1,MARK MOTORS GROUP,Dealer,2018-12-31,Active,,2018-03-29,,0,,611 Montreal Road,Ottawa,,,K1K 0T8,Ontario,613-749-4275,,613-749-4653,,prenaud@markmotorsporsche.com,,,,,Ontario,,,,
32,MARKHAM ACURA,MARKHAM ACURA,500-999 units - A2,Dilawri Group ,Dealer,2013-12-31,Active,Active,2011-04-02,,0,ACUR07,5201 Highway 7 East,Markham,Markham,York Region,L3R 1N3,Ontario,905-948-8222,,905-948-8805,www.markhamacura.com,Zakbespaly@markhamacura.com,,,,,Ontario,,,"Updated JK 
July 18th 2013",
1053,MARKHAM ECONOMIST & SUN,MARKHAM ECONOMIST & SUN, N/A,,Other,2012-12-31,Inactive,Cancelled Membership,2012-08-27,,0,,9 Heritage Road,Markham,Markham,York Region,L3P 1M3,Ontario,905-294-2200,,,,,,,,,Ontario,,,,
39,MARKHAM HONDA,MARKHAM HONDA,500-999 units - D,Dilawri Group ,Dealer,2014-12-31,Active,Active,1977-01-01,ON20071217113451578,0,NORT02,8220 Kennedy Road,Markham,Markham,York Region,L3R 9S6,Ontario,905-477-2451,,905-477-3063,www.markhamhonda.com,k_trieu@markhamhonda.com,,,,,Ontario,,,"Updated JK 
July 3rd 2013",
43,MARKHAM INFINITI,MARKHAM INFINITI,150-299 units - B,Drive Auto Group,Dealer,2013-12-31,Active,,2008-01-17,ON20080317092124390,4262,MARK10,4340 Highway 7 East,Markham,,,L3R 1L9,Ontario,905-752-0881,,905-752-0867,www.markham.infiniti.ca,navi@markhaminfiniti.com,,,,,Ontario,,,Updated Feb 2017 - BT,
1056,MARKHAM MAZDA,JAYFER AUTOMOTIVE GROUP (MARKHAM) INC.,0-499 Units - A1,Scarborough Nissan (1989) Ltd.,Dealer,2013-12-31,Active,Active,2013-10-04,,0,MARK06,5426 Highway 7 East,Markham,Markham,York Region,L3P 1B7,Ontario,905-294-1210,,905-294-6891,www.markhammazda.ca,mchong@markhammazda.ca,,,,,Ontario,,,"Updated JK 
July 3rd 2013",
37,MARKHAM MITSUBISHI,MARKHAM MITSUBISHI,0-499 Units - A1,Dilawri Group ,Dealer,2013-12-31,Active,Active,2003-03-04,ON20080616103103505,0,MARK09,4611 Highway 7 East,Markham,Markham,York Region,L3R 1M6,Ontario,905-415-0080,1-866-825-7473,905-415-9980,www.markhammitsubishi.ca,r_puah@markhammitsubishi.ca,,,,,Ontario,,,,
1057,MARKHAM SUBARU,MARKHAM SUBARU,500-999 units - A2,VIGLIATORE AUTO GROUP,Dealer,2012-12-31,Active,Active,2016-08-25,,0,MARK13,9401 Highway 48,Markham,Markham,York Region,L3P 3J3,Ontario,905-209-0002,,,www.markham.subarudealer.ca,cvigliatore@markhamsubaru.com,,,,,Ontario,,,,
245,MARKVILLE CHEVROLET INC.,MARKVILLE CHEVROLET INC.,0-499 Units - A1,Wallace Automotive Inc.,Dealer,2013-12-31,Active,Active,2004-01-16,ON20070704174629088,0,NORT12,5336 Highway 7 East,Markham,Markham,York Region,L3P 1B9,Ontario,905-294-1440,1-800-892-2209,905-294-9858,www.markvillechevrolet.com,bwallace@wallaceautomotive.com,,,,,Ontario,,,"Updated JK 
July 3rd 2013",
220,MARKVILLE FORD LINCOLN ,MARKVILLE FORD LINCOLN LIMITED,500-999 units - D,,Dealer,2014-12-31,Active,Active,1991-01-01,ON20080123130132070,0,MARK03,8210 Kennedy Road,Unionville,Markham,York Region,L3R 5X3,Ontario,905-474-1350,,905-940-5230,www.markvilleford.com,cathy@markvilleford.com,,,,,Ontario,,,,
28,MARKVILLE TOYOTA,MARKVILLE TOYOTA,500-999 units - A2,Weins Canada,Dealer,2013-12-31,Active,Active,2013-11-02,ON20070903134041065,0,MARK04,5362 Highway 7 East,Markham,Markham,York Region,L3P 1B9,Ontario,905-294-8100,1-800-828-6585,905-294-5441,www.markville.com,henryh@markville.com,,,,,Ontario,,,"Updated JK 
July 3rd 2013",
1058,MAROSTICA HYUNDAI,MAROSTICA MOTORS LIMITED,500-999 units - A2,Marostica Motors Limited,Dealer,2013-12-31,Active,Active,2013-08-23,,0,MARO01,1142 Alloy Drive,Thunder Bay,Thunder Bay ,Thunder Bay District,P7B 6M9,Ontario,807-346-5809,,807-346-5806,www.marostica.com,khurdis@marosticahyundai.com ,,,,,Ontario,,,Sold dealership Feb 2016,
1765,MAROSTICA SUBARU,MAROSTICA SUBARU,0-499 Units - A1,Marostica Motors Limited,Dealer,2013-12-31,Active,Active,2013-09-28,,0,MARO02,777 Central Avenue,Thunder Bay,Thunder Bay ,Thunder Bay District,P7B 7A2,Ontario,807-346-5809,,807-346-5806,www.marostica.subarudealer.ca,rmarostica@thunderbayusedcars.com,,,,,Ontario,,,,
1060,MARTIN GROVE VOLKSWAGEN,MARTIN GROVE VOLKSWAGEN/704709 ONTARIO LTD.,500-999 units - A2,Zanchin Group,Dealer,2013-12-31,Active,Active,2013-10-17,,0,MART01,7731 Martin Grove Road,Woodbridge,Vaughan ,York Region,L4L 2C5,Ontario,905-851-5111,,905-851-5222,www.mgmvw.com,dominic.m@martingrovevw.ca,,,,,Ontario,,,"Updated JK 
June 3rd 2013",
1918,MASERATI OF OAKVILLE / ALFA ROMEO,Maranello Motors LTD. ,0-499 Units - A1,Remo Ferri Group of Automobiles,Dealer,2014-12-31,Active,,2014-10-01,,0,MASE02,2475 Wyecroft Road,Oakville,,,L6L 6R5,Ontario,(905) 847-8329,,,ww.maseratiofontario.com,nlazzori@maseratiofoakville.com,,,,,Ontario,,,,
2171,MASERATI OTTAWA,MASERATI OTTAWA,0-499 Units - A1,MARK MOTORS GROUP,Dealer,2018-12-31,Active,,2018-03-29,,0,,616 St. Laurent Blvd,Ottawa,,,K1K 3A1,Ontario,613-748-7799,,,,mpereira@maseratiofottawa.com,,,,,Ontario,,,,
1062,MAZDA CANADA CREDIT,MAZDA CANADA CREDIT, N/A,,Other,2012-12-31,Inactive,Cancelled Membership,2012-09-26,,0,,1275 North Service Road,Oakville,Oakville ,Halton Region,L6M 3G4,Ontario,905-825-4511,,905-825-4544,,,,,,,Ontario,,,,
1063,MAZDA CANADA INC.,MAZDA CANADA INC., N/A,,Other,2013-12-31,Inactive,Cancelled Membership,2013-03-19,,0,,55 Vogell Road,Richmond Hill,Richmond Hill ,York Region,L4B 3K5,Ontario,905-787-7000,,905-787-7135,,,,,,,Ontario,,,,
2079,Mazda Gabriel - St-Laurent,"Prestige Gabriel Transcanadienne, S.E.C.",,,Other,2018-03-07,Active,,2018-03-07,,0,,"5805, route Transcanadienne",,,,H4T1A1,Quebec,5142567777,,,www.mazdagabrielstlaurent.com,JTURNBULL@GABRIEL.CA,,,,,,,,,
2080,Mazda Gabriel Anjou,"Prestige Gabriel Henri-Bourassa, S.E.C.",,,Other,2018-03-07,Active,,2018-03-07,,0,,"7050, boul. Henri-Bourassa E.",,,,H1E7K7,Quebec,5143287777,,,www.president.mazda.ca,JTURNBULL@GABRIEL.CA,,,,,,,,,
167,MAZDA OF BRAMPTON,MAZDA OF BRAMPTON,500-999 units - A2,Performance Auto Group ,Dealer,2013-12-31,Active,Active,2001-10-31,,0,MAZD02,15 Van Kirk Drive,Brampton,Brampton   ,Peel Region,L7A 1W4,Ontario,905-459-0290,,905-459-0424,www.mazdaofbrampton.ca,manjinder.sandhu@mazdaofbrampton.ca,,,,,Ontario,,,"Updated GM added JK 
July 3rd 2013",
1155,MAZDA OF HAMILTON,MAZDA OF HAMILTON,300-499 units - C,ANGHA AUTO GROUP,Dealer,2013-12-31,Active,Active,2013-07-26,,0,MAZD06,1977 Upper James Street,Hamilton,Hamilton,Hamilton,L9B 1K8,Ontario,905-679-3591,,905-679-4041,www.mazdaofhamilton.com,hosseint@anghaauto.com,,,,,Ontario,,,,
348,MAZDA OF RICHMOND HILL,2489736 ONT LIMITED,500-999 units - A2,,Dealer,2013-12-31,Active,Active,1996-02-14,,0,AVAN01,10414 Yonge Street,Richmond Hill,Richmond Hill ,York Region,L4C 3C3,Ontario,905-780-9999,,905-780-0515,www.mazdaofrichmondhill.com,scavanagh@mazdarh.com,,,,,Ontario,,,,
1463,MAZDA OF STONEY CREEK,MAZDA OF STONEY CREEK,0-499 Units - A1,ANGHA AUTO GROUP,Dealer,2013-12-31,Active,Active,2013-07-23,,0,MAZD07,347 Centennial Parkway North,Hamilton,Hamilton,Hamilton,L8E 2X6,Ontario,905-560-2450,,905-560-1102,www.mazdaofstoneycreek.com,kmancini@anghaauto.com,,,,,Ontario,,,,
70,MAZDA OF TORONTO,MAZDA OF TORONTO,500-999 units - D,Ruparell Group,Dealer,2013-12-31,Active,,2007-11-16,ON20080211122607726,0,MAZD04,6167 Yonge Street,Toronto,Toronto,Toronto,M2M 3X2,Ontario,416-642-7777,,416-642-7430,www.mazdaoftoronto.com,george.epitropou@mazdaoftoronto.com,,,,,Ontario,,,"Updated GM added JK 
July 3rd 2013",
2244,Mazda Victoriaville,9308-7286 Québec Inc.,,,Other,2018-06-14,Active,,2018-06-14,,0,,"1271, rue Notre-Dame O.",,,,G6P9J7,Quebec,8197511044,,,www.accesmazda.com,VBEDARD@LEPRIXDUGROS.COM,,,,,,,,,
1066,MAZZUCA CHRYSLER INC.,MAZZUCA CHRYSLER INC.,0-499 Units - A1,,Dealer,2013-12-31,Inactive,Cancelled Membership,2013-07-19,,0,MAZZ01,"331 Hanna Street, Box 970",Capreol,Baldwin ,Sudbury District,P0M 1H0,Ontario,705-858-1222,,705-858-2719,,clayton@autonorth.com,,,,,Ontario,,,,
1068,MCALPINE FORD LINCOLN SALES LTD.,MCALPINE FORD LINCOLN SALES LTD.,500-999 units - D,,Dealer,2013-12-31,Active,Active,1991-01-01,ON20071121101431920,0,MCAL01,15815 Yonge Street,Aurora,Aurora ,York Region,L4G 1P4,Ontario,905-841-0800,1-800-465-0411,905-841-2870,www.mcalpineford.dealerconnection.com,peter@mcalpineford.com,,,,,Ontario,,,"Updated GM added JK 
July 3rd 2013",
1069,MCCARNEY GREENWOOD LLP,MCCARNEY GREENWOOD LLP, N/A,,Other,2012-12-31,Inactive,Cancelled Membership,2012-08-27,,0,,"8501 Mississauga Road, Suite 100",Brampton,Brampton   ,Peel Region,L6Y 5G8,Ontario,905-451-4788,,,,dthompson@mgca.com,,,,,Ontario,,,,
1070,MCCURDY CHEVROLET BUICK GMC LTD.,MCCURDY CHEVROLET BUICK GMC LTD.,500-999 units - D,,Dealer,2013-12-31,Active,Active,2010-09-24,,0,MCCU01,174 Trenton-Frankford Road,Trenton,Quinte West,Hastings County,K8V 5R6,Ontario,613-392-1245,1-888-864-0554,613-392-4689,www.mccurdygm.com,wingnut@mccurdygm.com,,,,,Ontario,,,"Updated JK 
July 3rd 2013",
1071,MCDONNELL MOTORS LIMITED,MCDONNELL MOTORS LIMITED,150-299 units - B,,Dealer,2013-12-31,Inactive,Cancelled Membership,2013-07-19,,0,MCDO02,359 Caradoc Street,Strathroy,Strathroy - Caradoc ,Middlesex County,N7G 2P5,Ontario,519-245-0840,,519-245-3890,,scottw.mcdonnellmotors@gmail.com,,,,,Ontario,,,,
1072,MCGEE MOTORS LTD.,MCGEE MOTORS LTD.,150-299 units - B,,Dealer,2013-12-31,Inactive,Cancelled Membership,2013-07-19,,0,MCGE01,180 Suncoast Drive East,Goderich,,,N7A 3G7,Ontario,519-524-8391,,519-524-4134,,mcgeemotors@gmcanada.com,,,,,Ontario,,,,
1073,MCGREGOR CHRYSLER LTD.,MCGREGOR PLYMOUTH CHRYSLER LTD.,149 or less units - A,,Dealer,2013-12-31,Active,Active,2013-05-21,,0,MCGR01,3208 Petrolia Line,Petrolia,Petrolia ,Lambton County,N0N 1R0,Ontario,519-882-1780,,519-882-3393,www.mcgregorchrysler.com,mcgregor2@xcelco.on.ca,,,,,Ontario,,,"Updated JK 
July 3rd 2013",
1075,MCKEOWN MOTOR SALES,WILLIAM MCKEOWN MOTOR SALES LIMITED,150-299 units - B,,Dealer,2013-12-31,Active,Active,2013-05-21,,0,MCKE02,2589 Springbrook Road,Springbrook,,,K0K 3C0,Ontario,613-395-3883,1-888-302-6153,613-395-2652,www.mckeownmotorsales.com,mckeown@mckeownmotorsales.com,,,,,Ontario,,,"Updated JK 
July 3rd 2013",
2177,McLaren Vancouver,Pfaff Leasing Vancouver, N/A,PFAFF Automotive Group ,Dealer,2018-12-31,Active,,2018-04-03,,0,,1711 - 2nd Ave. W.,Vancouver,,,V6J 1H7,British Columbia,6047319332,8886833757,,www.vancouver.mclaren.com,,1711 - 2nd Ave. W.,,Vancouver,V6J 1H7,British Columbia,Canada,6047319332,,
2200,McLaren Vancouver,Pfaff Leasing Vancouver,,,Other,2018-04-18,Inactive,,2018-04-18,,0,,1711 - 2nd Ave. W.,,,,V6J 1H7,British Columbia,6047319332,8886833757,,www.vancouver.mclaren.com,conradrheaume@cada.ca,,,,,,,,,
1076,MCLAUGHLIN CHEVROLET,MCLAUGHLIN CHEVROLET LTD.,149 or less units - A,,Dealer,2013-12-31,Inactive,Active,2013-04-08,,0,MCLA01,13 Main Street North,Seaforth,Huron East,Huron County,N0K 1W0,Ontario,519-527-1140,,519-527-2706,www.mclaughlinchev.com,bill@mclaughlinchev.ca,,,,,Ontario,,,"Updated JK 
July 3rd 2013",
2306,McMillan Motor Products Ltd.,,,,Other,2018-08-10,Active,,2018-08-10,,0,,505 Railway Rd.,,,,S0G2S0,Saskatchewan,3067362518,,,www.mcmillanmotorproducts.com,MCMILLANMOTORPRODUCTS@SASKTEL.NET,,,,,,,,,
2198,McNaught Buick Cadillac Ltd.,WBG Auto Ltd.,,,Other,2018-04-17,Active,,2018-04-17,,0,,1717 Waverley St.,,,,R3T6A9,Manitoba,2047863811,8004787558,,www.mcnaught.com,OPETERS@MCNAUGHT.COM,,,,,,,,,
1078,MCNAUGHTON DODGE CHRYSLER ,MCNAUGHTON DODGE CHRYSLER INC,149 or less units - A,,Dealer,2013-12-31,Active,Active,2013-09-08,,0,MCNA01,22877 Hagerty Road,Newbury,Newbury  ,Middlesex County,N0L 1Z0,Ontario,519-693-4492,,519-693-4980,www.mcnaughtondodge.com,tmcnaughton@odyssey.on.ca,,,,,Ontario,,,"Updated JK 
July 3rd 2013",
1079,MCQUARRIE MOTOR PRODUCTS INC.,MCQUARRIE MOTOR PRODUCTS INC.,150-299 units - B,McQuarrie Motor Products,Dealer,2013-12-31,Active,Active,2007-02-21,,0,MCQU01,"23 Meredith Street, Box 330",Gore Bay,Gore Bay ,Manitoulin District,P0P 1H0,Ontario,705-282-2400,,705-282-3290,www.mcquarriemotorproducts.ca,artmadore@bellnet.ca,,,,,Ontario,,,"Updated JK 
July 3rd 2013",
1080,MCQUARRIE MOTOR PRODUCTS INC. - ESPANOLA,MCQUARRIE MOTOR PRODUCTS INC.,0-499 Units - A1,McQuarrie Motor Products,Dealer,2013-12-31,Active,Cancelled Membership,2013-07-19,,0,MCQU02,228 Centre Street,Espanola,Espanola ,Sudbury District,P5E 1S3,Ontario,705-869-1351,,705-869-5135,www.mcquarriemotorproducts.ca,artmadore@bellnet.ca,,,,,Ontario,,,,
1833,MDA of Alberta,, N/A,,Associate,2013-12-31,Active,Active,2013-04-18,,0,,6248-50 Street,Edmonton,Toronto,Toronto,T6B 2N7,Alberta,780-465-8850,,780-465-8854,,dducharme@mdaalberta.com,,,,,Ontario,,,,
1081,MEADOWVALE FORD SALES,MEADOWVALE FORD SALES,1000 + units - E,,Dealer,2013-12-31,Active,Active,2007-01-03,,4350,MEAD02,2230 Battleford Road,Mississauga,Mississauga ,Peel Region,L5N 3K6,Ontario,905-542-3673,1-877-524-2514,705-282-3290,www.meadowvaleford.com,jgandhi@meadowvaleford.com,,,,,Ontario,,,"Updated JK 
July 3rd 2013",
159,MEADOWVALE HONDA,MEADOWVALE HONDA,500-999 units - A2,Dilawri Group ,Dealer,2013-12-31,Active,Active,2009-12-17,,0,MEAD03,2210 Battleford Road,Mississauga,Mississauga ,Peel Region,L5N 3K6,Ontario,905-567-8881,,905-567-7404,www.meadowvalehonda.ca,s_duong@meadowvalehonda.ca,,,,,Ontario,,,"Updated JK 
July 3rd 2013",
1082,MEADOWVALE TOYOTA,MEADOWVALE TOYOTA,500-999 units - A2,Toyotoshi Group Canada,Dealer,2014-12-31,Active,Active,2013-10-23,,0,MEAD04,2950 Argentia Road,Mississauga,Mississauga ,Peel Region,L5N 8C5,Ontario,905-816-4200,,905-816-4201,www.meadowvaletoyota.com,meadowvale-hr@meadowvaletoyota.com,,,,,Ontario,,,"Updated JK 
July 18th 2013",
2296,Meidl Auto Group (Head Office),,,,Other,2018-08-02,Active,,2018-08-02,,0,,,,,,,Saskatchewan,,,,,DMILNE@RMAUTOGROUP.CA,,,,,,,,,
2297,Meidl Honda,Meidl Motors Inc.,,,Other,2018-08-02,Active,,2018-08-02,,0,,110 Circle Dr. E.,,,,S7K4K1,Saskatchewan,3063737477,,,www.meidlhonda.com,DMILNE@RMAUTOGROUP.CA,,,,,,,,,
1085,MENDES TOYOTA,MENDES TOYOTA,500-999 units - A2,Mierins Automotive Group,Dealer,2013-12-31,Active,Active,2013-11-09,,0,MEND01,1811 Bank Street,Ottawa,Ottawa,Ottawa,K1V 7Z6,Ontario,613-523-8666,1-888-249-4851,613-523-8264,www.mendestoyota.ca,dealerprincipal@mendes.toyota.ca,,,,,Ontario,,,"Updated JK 
July 3rd 2013",
6,MENZIES CHRYSLER,MENZIES CHRYSLER,500-999 units - D,,Dealer,2013-12-31,Active,Active,2010-09-21,ON20071128094235397,0,MENZ01,1602 Champlain Avenue,Whitby,Whitby ,Durham Region,L1N 6A7,Ontario,905-683-4100,,905- 428-2462,www.menzieschrysler.com,tmenzies@menzieschrysler.com,,,,,Ontario,,,"Updated JK 
July 3rd 2013",
1943,MERCEDES BENZ BRAMPTON,MERCEDES BENZ BRAMPTON,0-499 Units - A1,,Dealer,2015-12-31,Active,Active,2015-06-29,,0,MERC17,10 Coachworks Cres,Brampton,,,L6R 3Y2,Ontario,905-793-9055,,,www.mercedes-benz-brampton.ca,gwilliams@silverstar.ca,,,,,Ontario,,,,
1096,MERCEDES BENZ CANADA INC.,MERCEDES BENZ CANADA INC., N/A,,Other,2013-12-31,Inactive,Cancelled Membership,2013-03-19,,0,,98 Vanderhoof Avenue,Toronto,Toronto,Toronto,M4G 4C9,Ontario,416-425-3550,,416-423-5027,,reuss@mercedes-benz.ca,,,,,Ontario,,,,
1753,MERCEDES BENZ FAIRVIEW GARAGE,MERCEDES BENZ FAIRVIEW GARAGE LTD.,500-999 units - D,,Dealer,2013-12-31,Inactive,Cancelled Membership,2013-09-27,,0,FAIR03,2015 Vincent Massey Drive,Cornwall,Cornwall,"Stormont, Dundas, Glengarry County",K6H 5S7,Ontario,613-933-3874,,613-933-8455,www.fairview.mercedes-benz.ca,info@fairview.mercedes-benz.ca,,,,,Ontario,,,,
1778,MERCEDES BENZ LONDON,MERCEDES BENZ LONDON,500-999 units - D,Finch Automotive Group,Dealer,2013-12-31,Inactive,,2013-07-19,,0,MERC13,35 Southdale Road East,London,London,Middlesex County,N6C 4X5,Ontario,(866) 458-1444,,,www.london.mercedes-benz.ca,rstockie@mblondon.com,,,,,Ontario,,,,
1099,MERCEDES-BENZ - DOWNTOWN,MERCEDES BENZ-DOWNTOWN,500-999 units - D,Mercedes-Benz Canada ,Dealer,2013-12-31,Active,Active,2013-09-27,,0,MERC02,761 Dundas Street East,Toronto,Toronto,Toronto,M5A 4N5,Ontario,416-947-9000,,416-947-9085,www.mercedesbenzdowntowntoronto.ca,jonathan.pushka@mercedes-benz.ca,,,,,Ontario,,,,
1094,MERCEDES-BENZ BARRIE INC.,MERCEDES-BENZ BARRIE INC. (BARRIE FINE CARS & SERVICES LTD),500-999 units - D,Weins Canada,Dealer,2013-12-31,Active,Active,2013-02-06,,0,MERC11,2440 Doral Drive,Innisfil,Innisfil ,Simcoe County,L9S 0A3,Ontario,705 431-2264,,416 777-2616,www.mbbarrie.com,mailbox@mbbarrie.com,,,,,Ontario,,,"Updated GM added JK 
July 3rd 2013",
1101,MERCEDES-BENZ BURLINGTON,MERCEDES-BENZ BURLINGTON,300-499 units - C,,Dealer,2013-12-31,Active,Active,2002-01-01,ON20080402094218515,0,MERC09,441 North Service Road,Burlington,Burlington ,Halton Region,L7P 0A3,Ontario,905-632-4222,1-877-353-5557,905-637-3332,www.mercedesbenzburlington.ca,Adam.Kostanowicz@mbburlington.ca,,,,,Ontario,,,,
1102,"MERCEDES-BENZ CANADA INC., CENTRAL REGIONAL OFFICE","MERCEDES-BENZ CANADA INC., CENTRAL REGIONAL OFFICE", N/A,,Other,2013-12-31,Inactive,Cancelled Membership,2013-03-19,,0,,"2680 Matheson Boulevard East, Suite 404",Mississauga,Mississauga ,Peel Region,L4W 0A5,Ontario,905-219-9097,,902-219-9062,,billy.rodrigues@mercedes-benz.ca,,,,,Ontario,,,,
2135,Mercedes-Benz de Blainville,Hamel Autos de Mirabel Inc.,,,Other,2018-03-21,Active,,2018-03-21,,0,,"10 000, rue du Plein Air",,,,J7J1S5,Quebec,4504351313,,,www.mercedes-benzblainville.com,VANGERS@GROUPEHAMEL.COM,,,,,,,,,
15,MERCEDES-BENZ DURHAM,MERCEDES-BENZ DURHAM,0-499 Units - A1,,Dealer,2013-12-31,Active,Active,2013-01-30,,0,MERC07,250 Thickson Road South,Whitby,Whitby ,Durham Region,L1N 9Z1,Ontario,905-666-8805,,905-666-9977,www.mercedesbenzdurham.com,williams@mercedesbenzdurham.com,,,,,Ontario,,,"Updated GM added JK 
July 4th 2013",
1929,MERCEDES-BENZ ETOBICOKE,MERCEDES-BENZ ETOBICOKE,300-499 units - C,Mercedes-Benz Canada ,Dealer,2014-12-31,Active,Active,2014-12-08,,0,MERC15,1629 The Queensway,Etobicoke,,,M8Z 1T8,Ontario,647-827-6545,,647-827-6529,www.mercedes-benz-etobicoke.ca,jonathan.pushka@mercedis-benz.ca,,,,,Ontario,,,,
1754,MERCEDES-BENZ KINGSTON,MERCEDES-BENZ KINGSTON,500-999 units - A2,Van Herpt Motors Limited,Dealer,2013-12-31,Inactive,Active,2013-01-04,,0,MERC12,1432 Bath Road,Kingston,Kingston,Frontenac County,K7M 4X6,Ontario,613-548-8600,1-888-306-6723,,www.mercedesbenzkingston.ca,mercedesbenzkingston@cogeco.net,,,,,Ontario,,,"Updated JK 
July 4th 2013",
1636,MERCEDES-BENZ KITCHENER-WATERLOO,MERCEDES-BENZ KITCHENER-WATERLOO,500-999 units - D,PFAFF Automotive Group ,Dealer,2014-12-31,Active,,1993-08-05,,0,VICT01,125 Centennial Road,Kitchener,,,N2B 3E9,Ontario,519-579-4460,,519-579-2757,https://www.mercedes-benz-kitchener-waterloo.ca/contact-us/,kthibodeau@pfaffauto.com,,,,,Ontario,,,Was Victoria Star Motors - changed June 2018 - BT,
1100,MERCEDES-BENZ MAPLE,MERCEDES - BENZ MAPLE,500-999 units - D,Mercedes-Benz Canada ,Dealer,2013-12-31,Inactive,,2013-10-16,,0,MERC08,9300 Jane Street,Maple,Vaughan ,York Region,L6A 0C5,Ontario,905-585-9300,,905-585-9301,www.mercedesbenzmaple.ca,Thomas.hiscox@mercedes-benz.ca,,,,,Ontario,,,Did not pay 2018 membership - BT,
36,MERCEDES-BENZ MARKHAM,MERCEDES-BENZ MARKHAM,500-999 units - D,Mercedes-Benz Canada ,Dealer,2013-12-31,Active,,2013-10-16,ON20071119112204061,0,MERC05,8350 Kennedy Road,Markham,Markham,York Region,L3R 0W4,Ontario,905-305-1088,,905-305-1080,www.mercedesbenzmarkham.ca,van.malkhassian@mercedes-benz.ca,,,,,Ontario,,,Did not pay 2018 membership _ BT,
59,MERCEDES-BENZ MIDTOWN,MERCEDES-BENZ MIDTOWN,500-999 units - D,Mercedes-Benz Canada ,Dealer,2013-12-31,Active,,2013-10-16,,0,MERC03,849 Eglinton Avenue East,Toronto,Toronto,Toronto,M4G 2L5,Ontario,416-847-7400,,416-847-7473,www.mercedesbenzmidtowntoronto.ca,van.malkhassian@mercedes-benz.ca,,,,,Ontario,,,Did not pay 2018 membership - BT,
147,MERCEDES-BENZ MISSISSAUGA,MERCEDES-BENZ MISSISSAUGA,500-999 units - D,Mercedes-Benz Canada ,Dealer,2013-12-31,Active,Active,2013-10-16,,0,MERC06,6120 Mavis Road,Mississauga,Mississauga ,Peel Region,L5V 2X4,Ontario,905-369-0747,1-888-355-0549 ,905-363-0385,www.mercedesbenzmississauga.ca,peter.fuller@mercedes-benz.ca,,,,,Ontario,,,"Updated JK 
July 4th 2013",
2288,Mercedes-Benz Nanaimo,,,,Other,2018-07-27,Active,,2018-07-27,,0,,2472 Kenworth Rd.,,,,V9T 3Y3,British Columbia,2505858960,,,www.nanaimo.mercedes-benz.ca,HR5@GAIN-VI.CA,,,,,,,,,
101,MERCEDES-BENZ NEWMARKET,MERCEDES-BENZ NEWMARKET,500-999 units - D,Finch Automotive Group,Dealer,2013-12-31,Active,,2013-10-16,,0,MERC04,230 Mulock Drive,Newmarket,Newmarket ,York Region,L3Y 9B8,Ontario,905-853-6868,1-888-402-2834 ,905-853-7575,www.mercedesbenznewmarket.ca,duane.passero@mercedes-benz.ca,,,,,Ontario,,,,
1103,MERCEDES-BENZ OF CANADA INC.,MERCEDES-BENZ OF CANADA INC., N/A,,Other,2013-12-31,Inactive,Cancelled Membership,2013-03-19,,0,,849 Eglinton Avenue East,Toronto,Toronto,Toronto,M4G 2L5,Ontario,416-425-3550,,416-423-5027,,caza@mercedes-benz.ca,,,,,Ontario,,,,
